id,code,status
2956,7572,0
2957,7575,0
2958,7578,0
2959,7581,0
2960,7585,0
2961,7597,0
2962,7599,0
2963,7600,0
2964,7602,0
2965,7603,0
2966,7606,0
2967,7606,0
2968,7607,0
2969,7610,0
2970,7613,0
2971,9671,0
2972,7614,0
2973,7730,0
2974,7616,0
2975,7617,0
2976,7620,0
2977,7623,0
2978,7624,0
2979,7625,0
2980,7633,0
2981,7635,0
2982,7636,0
2983,7637,0
2984,7638,0
2985,7639,0
2986,7644,0
2987,7645,0
2988,7649,0
2989,7652,0
2990,7656,0
2991,7658,0
2992,7659,0
2993,7660,0
2994,7688,0
2995,7704,0
2996,7717,0
2997,7723,0
2998,7722,0
2999,7727,0
3000,7736,0
3001,7739,0
3002,7740,0
3003,7741,0
3004,7742,0
3005,7746,0
3006,7750,0
3007,7936,0
3008,7751,0
3009,7752,0
3010,7753,0
3011,7758,0
3012,7760,0
3013,7764,0
3014,7769,0
3015,7770,0
3016,7771,0
3017,7772,0
3018,7774,0
3019,7776,0
3020,7826,0
3021,7830,0
3022,7835,0
3023,7838,0
3024,7842,0
3025,7844,0
3026,7852,0
3027,7907,0
3028,7921,0
3029,7922,0
3030,7937,0
3031,7939,0
3032,7951,0
3033,9042,0
3034,7952,0
3035,7953,0
3036,7954,0
3037,7955,0
3038,7956,0
3039,7959,0
3040,7961,0
3041,9014,0
3042,7963,0
3043,7964,0
3044,7966,0
3045,7967,0
3046,7968,0
3047,7968,0
3048,7970,0
3049,7980,0
3050,7981,0
3051,8002,0
3052,8014,0
3053,8056,0
3054,8061,0
3055,8062,0
3056,8108,0
3057,8090,0
3058,8150,0
3059,8151,0
3060,8152,0
3061,8153,0
3062,8154,0
3063,8159,0
3064,8161,0
3065,8163,0
3066,8167,0
3067,8203,0
3068,8269,0
3069,8238,0
3070,8270,0
3071,8272,0
3072,8275,0
3073,8277,0
3074,8283,0
3075,8284,0
3076,8285,0
3077,8287,0
3078,8288,0
3079,8289,0
3080,8290,0
3081,8292,0
3082,8294,0
3083,8297,0
3084,8298,0
3085,8299,0
3086,8310,0
3087,8311,0
3088,8312,0
3089,8313,0
3090,8320,0
3091,8327,0
3092,8328,0
3093,8328,0
3094,8331,0
3095,8336,0
3096,8338,0
3097,8340,0
3098,8343,0
3099,8345,0
3100,9037,0
3101,8346,0
3102,8347,0
3103,8349,0
3104,8351,0
3105,8353,0
3106,8417,0
3107,8418,0
3108,8601,0
3109,8600,0
3110,8512,0
3111,8603,0
3112,8773,0
3113,8763,0
3114,8775,0
3115,8777,0
3116,8779,0
3117,8780,0
3118,8781,0
3119,8782,0
3120,8783,0
3121,8784,0
3122,8785,0
3123,8792,0
3124,8795,0
3125,8798,0
3126,8820,0
3127,8803,0
3128,8804,0
3129,8806,0
3130,8809,0
3131,8811,0
3132,9012,0
3133,8812,0
3134,8814,0
3135,8817,0
3136,8819,0
3137,8821,0
3138,8822,0
3139,8823,0
3140,8823,0
3141,8825,0
3142,8827,0
3143,8828,0
3144,8830,0
3145,8832,0
3146,8833,0
3147,9055,0
3148,8834,0
3149,8836,0
3150,8837,0
3151,9649,0
3152,8840,0
3153,8841,0
3154,8848,0
3155,8847,0
3156,8849,0
3157,8851,0
3158,8852,0
3159,8918,0
3160,8853,0
3161,8854,0
3162,8866,0
3163,8867,0
3164,8880,0
3165,8908,0
3166,8917,0
3167,8919,0
3168,8919,0
3169,8923,0
3170,8927,0
3171,8935,0
3172,8947,0
3173,8948,0
3174,8949,0
3175,8951,0
3176,8951,0
3177,8953,0
3178,8955,0
3179,8956,0
3180,10896,0
3181,10993,0
3182,8961,0
3183,8964,0
3184,8969,0
3185,8972,0
3186,8973,0
3187,10855,0
3188,8974,0
3189,8975,0
3190,8976,0
3191,8977,0
3192,10866,0
3193,10866,0
3194,8978,0
3195,8989,0
3196,8994,0
3197,8995,0
3198,8996,0
3199,8997,0
3200,8998,0
3201,9002,0
3202,9004,0
3203,9008,0
3204,9008,0
3205,9015,0
3206,9015,0
3207,9017,0
3208,9018,0
3209,9020,0
3210,9020,0
3211,9023,0
3212,9034,0
3213,9050,0
3214,9051,0
3215,9054,0
3216,9056,0
3217,9057,0
3218,9077,0
3219,9078,0
3220,9079,0
3221,9081,0
3222,9092,0
3223,9093,0
3224,9103,0
3225,9105,0
3226,9107,0
3227,9305,0
3228,9307,0
3229,9309,0
3230,9312,0
3231,9315,0
3232,9316,0
3233,9359,0
3234,9343,0
3235,9357,0
3236,9530,0
3237,9535,0
3238,9361,0
3239,9507,0
3240,9509,0
3241,9510,0
3242,9511,0
3243,9513,0
3244,9515,0
3245,9516,0
3246,9517,0
3247,9519,0
3248,9524,0
3249,9523,0
3250,9521,0
3251,9534,0
3252,9536,0
3253,9655,0
3254,9537,0
3255,9654,0
3256,9656,0
3257,9657,0
3258,9681,0
3259,9682,0
3260,9683,0
3261,9683,0
3262,9687,0
3263,9689,0
3264,9691,0
3265,9698,0
3266,9700,0
3267,9702,0
3268,9706,0
3269,9707,0
3270,9756,0
3271,9745,0
3272,9747,0
3273,9747,0
3274,9750,0
3275,9884,0
3276,9753,0
3277,9754,0
3278,9757,0
3279,9774,0
3280,9813,0
3281,9868,0
3282,9894,0
3283,9906,0
3284,9909,0
3285,9910,0
3286,9913,0
3287,9914,0
3288,9915,0
3289,9917,0
3290,9918,0
3291,9933,0
3292,9940,0
3293,9941,0
3294,10002,0
3295,10004,0
3296,9964,0
3297,9966,0
3298,9967,0
3299,10014,0
3300,10021,0
3301,10023,0
3302,10031,0
3303,10033,0
3304,10035,0
3305,10037,0
3306,10038,0
3307,10040,0
3308,10041,0
3309,10042,0
3310,10043,0
3311,10044,0
3312,10095,0
3313,10054,0
3314,10056,0
3315,10058,0
3316,10059,0
3317,10060,0
3318,10067,0
3319,10073,0
3320,10103,0
3321,10111,0
3322,10113,0
3323,10121,0
3324,10126,0
3325,10131,0
3326,10140,0
3327,10172,0
3328,10209,0
3329,10176,0
3330,10187,0
3331,10217,0
3332,10282,0
3333,10225,0
3334,10232,0
3335,10233,0
3336,10240,0
3337,10249,0
3338,10277,0
3339,10424,0
3340,10728,0
3341,10285,0
3342,10286,0
3343,10340,0
3344,10341,0
3345,10434,0
3346,10524,0
3347,10509,0
3348,10558,0
3349,10570,0
3350,10571,0
3351,10580,0
3352,10589,0
3353,10591,0
3354,10593,0
3355,10651,0
3356,10652,0
3357,10653,0
3358,10654,0
3359,10660,0
3360,10687,0
3361,10662,0
3362,10667,0
3363,10706,0
3364,10683,0
3365,10679,0
3366,10686,0
3367,10693,0
3368,10697,0
3369,10702,0
3370,10707,0
3371,10707,0
3372,10717,0
3373,10724,0
3374,10724,0
3375,10726,0
3376,10727,0
3377,10772,0
3378,10939,0
3379,10738,0
3380,10774,0
3381,10789,0
3382,10804,0
3383,10819,0
3384,10834,0
3385,10848,0
3386,10849,0
3387,10854,0
3388,10859,0
3389,10864,0
3390,10881,0
3391,10882,0
3392,10883,0
3393,10949,0
3394,10888,0
3395,10892,0
3396,10894,0
3397,10915,0
3398,10925,0
3399,10945,0
3400,10964,0
3401,10966,0
3402,10979,0
3403,10980,0
3404,10988,0
3405,11025,0
3406,10994,0
3407,11007,0
3408,11017,0
3409,11027,0
3410,11029,0
3411,11035,0
3412,11033,0
3413,11038,0
3414,11039,0
3415,11044,0
3416,11046,0
3417,11047,0
3418,11052,0
3419,11053,0
3420,11057,0
3421,11060,0
3422,11062,0
3423,11063,0
3424,11076,0
3425,11086,0
3426,11088,0
3427,11092,0
3428,11095,0
3429,11101,0
3430,11332,0
3431,11107,0
3432,11108,0
3433,11110,0
3434,11115,0
3435,11119,0
3436,11121,0
3437,11156,0
3438,11141,0
3439,11244,0
3440,11183,0
3441,11195,0
3442,11206,0
3443,11207,0
3444,11208,0
3445,11209,0
3446,11265,0
3447,11245,0
3448,11266,0
3449,11268,0
3450,11301,0
3451,11280,0
3452,11305,0
3453,11282,0
3454,11287,0
3455,11304,0
3456,11308,0
3457,11314,0
3458,11316,0
3459,11317,0
3460,11333,0
3461,11348,0
3462,11351,0
3463,11353,0
3464,11354,0
3465,11355,0
3466,11358,0
3467,11365,0
3468,11371,0
3469,11374,0
3470,11375,0
3471,11382,0
3472,11398,0
3473,11407,0
3474,11406,0
3475,11442,0
3476,11416,0
3477,11444,0
3478,11460,0
3479,11462,0
3480,11465,0
3481,11471,0
3482,11473,0
3483,11475,0
3484,11482,0
3485,11482,0
3486,11486,0
3487,11489,0
3488,11490,0
3489,11491,0
3490,11499,0
3491,11500,0
3492,11506,0
3493,11512,0
3494,11530,0
3495,11809,0
3496,11548,0
3497,11550,0
3498,11561,0
3499,11567,0
3500,11571,0
3501,11577,0
3502,11588,0
3503,11590,0
3504,11604,0
3505,11606,0
3506,11611,0
3507,11613,0
3508,11618,0
3509,11624,0
3510,11625,0
3511,11626,0
3512,11631,0
3513,11639,0
3514,11643,0
3515,11658,0
3516,11665,0
3517,11679,0
3518,11682,0
3519,11685,0
3520,11699,0
3521,11703,0
3522,11706,0
3523,11708,0
3524,11714,0
3525,11716,0
3526,11723,0
3527,11733,0
3528,11739,0
3529,11745,0
3530,11750,0
3531,11765,0
3532,11760,0
3533,11771,0
3534,11791,0
3535,11793,0
3536,11824,0
3537,11897,0
3538,11840,0
3539,11841,0
3540,11853,0
3541,11859,0
3542,11863,0
3543,11869,0
3544,11870,0
3545,11871,0
3546,11872,0
3547,11874,0
3548,11877,0
3549,11881,0
3550,11882,0
3551,11886,0
3552,11888,0
3553,12120,0
3554,11893,0
3555,11895,0
3556,12231,0
3557,11907,0
3558,11922,0
3559,12042,0
3560,11934,0
3561,11952,0
3562,11955,0
3563,11961,0
3564,11964,0
3565,11979,0
3566,11989,0
3567,11990,0
3568,11995,0
3569,12015,0
3570,12022,0
3571,12405,0
3572,12027,0
3573,12057,0
3574,12072,0
3575,12083,0
3576,12091,0
3577,12093,0
3578,12096,0
3579,12109,0
3580,12129,0
3581,12132,0
3582,12134,0
3583,12139,0
3584,12140,0
3585,12144,0
3586,12159,0
3587,12161,0
3588,12162,0
3589,12170,0
3590,12171,0
3591,12173,0
3592,12184,0
3593,12208,0
3594,12212,0
3595,12218,0
3596,12221,0
3597,12222,0
3598,12228,0
3599,12233,0
3600,12243,0
3601,12247,0
3602,12248,0
3603,12250,0
3604,12256,0
3605,12257,0
3606,12261,0
3607,12262,0
3608,12279,0
3609,12280,0
3610,12282,0
3611,12284,0
3612,12286,0
3613,12287,0
3614,12290,0
3615,12292,0
3616,12295,0
3617,12305,0
3618,12306,0
3619,12310,0
3620,12332,0
3621,12422,0
3622,12333,0
3623,12333,0
3624,12335,0
3625,12337,0
3626,12356,0
3627,12364,0
3628,12368,0
3629,12369,0
3630,12371,0
3631,12374,0
3632,12375,0
3633,12387,0
3634,12389,0
3635,12394,0
3636,12395,0
3637,12396,0
3638,12399,0
3639,12400,0
3640,12402,0
3641,12403,0
3642,12409,0
3643,12415,0
3644,12416,0
3645,12436,0
3646,12437,0
3647,12438,0
3648,12439,0
3649,12445,0
3650,12453,0
3651,12466,0
3652,12468,0
3653,12470,0
3654,12472,0
3655,12473,0
3656,12479,0
3657,12485,0
3658,12486,0
3659,12500,0
3660,12514,0
3661,12517,0
3662,12523,0
3663,12527,0
3664,12532,0
3665,12536,0
3666,12540,0
3667,12541,0
3668,12589,0
3669,12546,0
3670,12548,0
3671,12560,0
3672,12562,0
3673,12570,0
3674,12574,0
3675,12577,0
3676,12582,0
3677,12584,0
3678,12592,0
3679,12593,0
3680,12597,0
3681,12600,0
3682,12601,0
3683,12605,0
3684,12610,0
3685,12621,0
3686,12625,0
3687,12628,0
3688,12633,0
3689,12637,0
3690,12643,0
3691,12647,0
3692,12652,0
3693,12656,0
3694,12669,0
3695,12669,0
3696,12670,0
3697,12672,0
3698,12673,0
3699,12677,0
3700,12681,0
3701,12697,0
3702,12698,0
3703,12699,0
3704,12701,0
3705,12703,0
3706,12710,0
3707,12713,0
3708,12716,0
3709,12724,0
3710,12728,0
3711,12731,0
3712,12733,0
3713,12734,0
3714,12735,0
3715,12738,0
3716,12742,0
3717,12744,0
3718,12750,0
3719,12751,0
3720,12752,0
3721,12755,0
3722,12769,0
3723,12770,0
3724,12772,0
3725,12773,0
3726,12774,0
3727,12775,0
3728,12790,0
3729,12794,0
3730,12800,0
3731,12806,0
3732,13085,0
3733,12807,0
3734,12809,0
3735,12811,0
3736,12813,0
3737,12817,0
3738,12821,0
3739,12834,0
3740,12835,0
3741,12837,0
3742,12841,0
3743,12844,0
3744,12844,0
3745,12847,0
3746,12851,0
3747,12853,0
3748,12854,0
3749,12892,0
3750,12893,0
3751,12895,0
3752,12897,0
3753,12907,0
3754,12911,0
3755,12917,0
3756,12918,0
3757,13070,0
3758,12938,0
3759,12939,0
3760,12940,0
3761,12942,0
3762,12944,0
3763,12946,0
3764,12947,0
3765,12948,0
3766,12962,0
3767,12964,0
3768,12966,0
3769,12967,0
3770,12982,0
3771,12984,0
3772,12986,0
3773,12987,0
3774,12989,0
3775,12995,0
3776,12999,0
3777,13000,0
3778,13013,0
3779,13017,0
3780,13018,0
3781,13019,0
3782,13026,0
3783,13028,0
3784,13031,0
3785,13035,0
3786,13055,0
3787,13077,0
3788,13081,0
3789,13082,0
3790,13084,0
3791,13086,0
3792,13087,0
3793,13088,0
3794,13089,0
3795,13090,0
3796,13092,0
3797,13093,0
3798,13095,0
3799,13099,0
3800,13100,0
3801,13104,0
3802,13106,0
3803,13121,0
3804,13122,0
3805,13123,0
3806,13137,0
3807,13138,0
3808,13140,0
3809,13141,0
3810,13155,0
3811,13161,0
3812,13172,0
3813,13173,0
3814,13175,0
3815,13176,0
3816,13180,0
3817,13181,0
3818,13182,0
3819,13197,0
3820,13200,0
3821,13202,0
3822,13217,0
3823,13218,0
3824,13220,0
3825,13221,0
3826,13222,0
3827,13226,0
3828,13227,0
3829,13228,0
3830,13235,0
3831,13236,0
3832,13249,0
3833,13258,0
3834,13260,0
3835,13264,0
3836,13264,0
3837,13267,0
3838,13270,0
3839,13272,0
3840,13273,0
3841,13284,0
3842,13276,0
3843,13277,0
3844,13278,0
3845,13281,0
3846,13285,0
3847,13287,0
3848,13289,0
3849,13293,0
3850,13294,0
3851,13295,0
3852,13296,0
3853,13307,0
3854,13315,0
3855,13311,0
3856,13330,0
3857,13317,0
3858,13320,0
3859,13322,0
3860,13327,0
3861,13339,0
3862,13342,0
3863,13346,0
3864,13348,0
3865,13413,0
3866,13349,0
3867,13420,0
3868,13421,0
3869,13422,0
3870,13424,0
3871,13439,0
3872,13481,0
3873,13447,0
3874,13453,0
3875,13459,0
3876,13466,0
3877,13482,0
3878,13484,0
3879,13490,0
3880,13492,0
3881,13493,0
3882,13494,0
3883,13497,0
3884,13508,0
3885,13510,0
3886,13514,0
3887,13515,0
3888,13517,0
3889,13518,0
3890,13519,0
3891,13520,0
3892,13529,0
3893,13531,0
3894,13532,0
3895,13539,0
3896,13540,0
3897,13546,0
3898,13547,0
3899,13555,0
3900,13570,0
3901,13571,0
3902,13573,0
3903,14107,0
3904,13584,0
3905,13597,0
3906,14113,0
3907,13599,0
3908,13605,0
3909,13608,0
3910,13649,0
3911,13708,0
3912,13709,0
3913,13749,0
3914,13768,0
3915,13818,0
3916,13822,0
3917,13900,0
3918,13828,0
3919,13840,0
3920,13842,0
3921,13938,0
3922,13939,0
3923,13946,0
3924,13947,0
3925,13988,0
3926,14035,0
3927,14061,0
3928,14062,0
3929,14077,0
3930,14101,0
3931,14114,0
3932,14129,0
3933,14130,0
3934,14134,0
3935,14135,0
3936,14136,0
3937,14138,0
3938,14140,0
3939,14141,0
3940,14156,0
3941,14162,0
3942,14170,0
3943,14172,0
3944,14193,0
3945,14202,0
3946,14220,0
3947,14245,0
3948,14247,0
3949,14310,0
3950,14311,0
3951,14312,0
3952,14318,0
3953,14319,0
3954,14321,0
3955,14324,0
3956,14327,0
3957,14328,0
3958,14329,0
3959,14335,0
3960,14339,0
3961,14340,0
3962,14344,0
3963,14347,0
3964,14351,0
3965,14352,0
3966,14355,0
3967,14361,0
3968,14364,0
3969,14365,0
3970,14367,0
3971,14368,0
3972,14370,0
3973,14374,0
3974,14376,0
3975,14378,0
3976,14379,0
3977,14382,0
3978,14384,0
3979,14400,0
3980,14390,0
3981,14415,0
3982,14418,0
3983,14419,0
3984,14420,0
3985,14434,0
3986,14438,0
3987,14446,0
3988,14449,0
3989,14454,0
3990,14456,0
3991,14457,0
3992,14460,0
3993,14465,0
3994,14466,0
3995,14469,0
3996,14483,0
3997,14485,0
3998,14487,0
3999,14511,0
4000,14495,0
4001,14528,0
4002,14529,0
4003,14530,0
4004,14531,0
4005,14535,0
4006,14538,0
4007,14543,0
4008,14539,0
4009,14540,0
4010,14544,0
4011,14548,0
4012,14551,0
4013,14554,0
4014,14558,0
4015,14574,0
4016,14577,0
4017,14579,0
4018,14580,0
4019,14583,0
4020,14593,0
4021,14594,0
4022,14596,0
4023,14597,0
4024,14599,0
4025,14603,0
4026,14604,0
4027,14613,0
4028,14619,0
4029,14631,0
4030,14633,0
4031,14648,0
4032,14652,0
4033,14656,0
4034,14657,0
4035,14658,0
4036,14659,0
4037,14660,0
4038,14662,0
4039,14663,0
4040,14664,0
4041,14670,0
4042,14680,0
4043,14682,0
4044,14682,0
4045,14683,0
4046,14684,0
4047,14688,0
4048,14691,0
4049,14693,0
4050,14696,0
4051,14706,0
4052,14707,0
4053,14714,0
4054,14718,0
4055,14722,0
4056,14724,0
4057,14725,0
4058,14727,0
4059,14731,0
4060,14733,0
4061,14734,0
4062,14735,0
4063,14738,0
4064,14744,0
4065,14746,0
4066,14751,0
4067,14752,0
4068,14753,0
4069,14754,0
4070,14755,0
4071,14756,0
4072,14758,0
4073,14764,0
4074,14766,0
4075,14769,0
4076,14772,0
4077,14773,0
4078,14774,0
4079,14776,0
4080,14778,0
4081,14779,0
4082,14783,0
4083,14784,0
4084,14805,0
4085,14806,0
4086,14808,0
4087,14810,0
4088,14816,0
4089,14822,0
4090,14840,0
4091,14844,0
4092,14845,0
4093,14846,0
4094,14849,0
4095,14856,0
4096,14857,0
4097,14861,0
4098,14864,0
4099,14865,0
4100,14872,0
4101,14876,0
4102,14882,0
4103,14884,0
4104,14885,0
4105,14890,0
4106,14892,0
4107,14893,0
4108,14896,0
4109,14901,0
4110,14916,0
4111,14916,0
4112,14919,0
4113,14920,0
4114,14924,0
4115,14938,0
4116,14930,0
4117,14939,0
4118,14940,0
4119,14941,0
4120,14943,0
4121,1,0
4122,1,0
4123,1,0
4124,1,0
4125,1,0
4126,1,0
4127,1,0
4128,1,0
4129,1,0
4130,1,0
4131,3,0
4132,2,0
4133,1,0
4134,2,0
4135,3,0
4136,1,0
4137,1,0
4138,1,0
4139,2,0
4140,1,0
4141,1,0
4142,7,0
4143,6,0
4144,4,0
4145,4,0
4146,1,0
4147,2,0
4148,32,0
4149,3,0
4150,1,0
4151,1,0
4152,4,0
4153,2,0
4154,17,0
4155,2,0
4156,2,0
4157,1,0
4158,15,0
4159,15,0
4160,17,0
4161,3,0
4162,4,0
4163,3,0
4164,1,0
4165,2,0
4166,1,0
4167,1,0
4168,1,0
4169,1,0
4170,1,0
4171,2,0
4172,3,0
4173,1,0
4174,1,0
4175,2,0
4176,2,0
4177,6,0
4178,1,0
4179,1,0
4180,1,0
4181,3,0
4182,1,0
4183,2,0
4184,1,0
4185,1,0
4186,1,0
4187,1,0
4188,2,0
4189,4,0
4190,1,0
4191,3,0
4192,1,0
4193,1,0
4194,1,0
4195,3,0
4196,1,0
4197,2,0
4198,5,0
4199,1,0
4200,3,0
4201,2,0
4202,9,0
4203,2,0
4204,2,0
4205,3,0
4206,3,0
4207,15,0
4208,1,0
4209,6,0
4210,1,0
4211,6,0
4212,1,0
4213,1,0
4214,1,0
4215,9,0
4216,6,0
4217,1,0
4218,1,0
4219,23,0
4220,1,0
4221,6,0
4222,1,0
4223,1,0
4224,15,0
4225,1,0
4226,3,0
4227,1,0
4228,1,0
4229,22,0
4230,1,0
4231,21,0
4232,1,0
4233,1,0
4234,2,0
4235,2,0
4236,2,0
4237,5,0
4238,1,0
4239,1,0
4240,8,0
4241,1,0
4242,2,0
4243,1,0
4244,2,0
4245,1,0
4246,1,0
4247,2,0
4248,2,0
4249,5,0
4250,6,0
4251,1,0
4252,3,0
4253,2,0
4254,9,0
4255,8,0
4256,1,0
4257,3,0
4258,3,0
4259,1,0
4260,2,0
4261,1,0
4262,2,0
4263,13,0
4264,9,0
4265,10,0
4266,21,0
4267,7,0
4268,1,0
4269,1,0
4270,1,0
4271,1,0
4272,2,0
4273,1,0
4274,1,0
4275,3,0
4276,1,0
4277,1,0
4278,39,0
4279,5,0
4280,2,0
4281,1,0
4282,4,0
4283,1,0
4284,1,0
4285,3,0
4286,1,0
4287,12,0
4288,2,0
4289,4,0
4290,1,0
4291,1,0
4292,36,0
4293,2,0
4294,4,0
4295,1,0
4296,1,0
4297,3,0
4298,3,0
4299,1,0
4300,1,0
4301,22,0
4302,1,0
4303,6,0
4304,2,0
4305,2,0
4306,1,0
4307,1,0
4308,1,0
4309,4,0
4310,6,0
4311,1,0
4312,1,0
4313,1,0
4314,2,0
4315,1,0
4316,3,0
4317,1,0
4318,6,0
4319,38,0
4320,51,0
4321,1,0
4322,1,0
4323,2,0
4324,2,0
4325,1,0
4326,4,0
4327,3,0
4328,2,0
4329,2,0
4330,1,0
4331,1,0
4332,16,0
4333,3,0
4334,1,0
4335,1,0
4336,2,0
4337,2,0
4338,2,0
4339,3,0
4340,3,0
4341,2,0
4342,2,0
4343,1,0
4344,1,0
4345,2,0
4346,1,0
4347,2,0
4348,2,0
4349,5,0
4350,1,0
4351,4,0
4352,1,0
4353,3,0
4354,2,0
4355,2,0
4356,2,0
4357,10,0
4358,1,0
4359,1,0
4360,1,0
4361,1,0
4362,1,0
4363,1,0
4364,3,0
4365,1,0
4366,3,0
4367,3,0
4368,1,0
4369,5,0
4370,1,0
4371,4,0
4372,1,0
4373,6,0
4374,1,0
4375,1,0
4376,1,0
4377,2,0
4378,1,0
4379,3,0
4380,4,0
4381,14,0
4382,3,0
4383,1,0
4384,1,0
4385,1,0
4386,1,0
4387,2,0
4388,1,0
4389,1,0
4390,3,0
4391,1,0
4392,29,0
4393,1,0
4394,3,0
4395,4,0
4396,1,0
4397,1,0
4398,1,0
4399,1,0
4400,2,0
4401,1,0
4402,1,0
4403,1,0
4404,3,0
4405,1,0
4406,1,0
4407,1,0
4408,7,0
4409,2,0
4410,4,0
4411,1,0
4412,1,0
4413,1,0
4414,1,0
4415,4,0
4416,2,0
4417,3,0
4418,4,0
4419,1,0
4420,2,0
4421,2,0
4422,4,0
4423,3,0
4424,2,0
4425,1,0
4426,2,0
4427,1,0
4428,4,0
4429,1,0
4430,2,0
4431,2,0
4432,1,0
4433,1,0
4434,38,0
4435,1,0
4436,1,0
4437,1,0
4438,2,0
4439,1,0
4440,15,0
4441,15,0
4442,16,0
4443,3,0
4444,7,0
4445,1,0
4446,2,0
4447,4,0
4448,1,0
4449,1,0
4450,23,0
4451,28,0
4452,31,0
4453,30,0
4454,47,0
4455,6,0
4456,4,0
4457,1,0
4458,5,0
4459,1,0
4460,1,0
4461,2,0
4462,1,0
4463,43,0
4464,1,0
4465,1,0
4466,10,0
4467,1,0
4468,9,0
4469,2,0
4470,1,0
4471,4,0
4472,1,0
4473,6,0
4474,31,0
4475,4,0
4476,1,0
4477,53,0
4478,16,0
4479,3,0
4480,1,0
4481,24,0
4482,4,0
4483,1,0
4484,5,0
4485,3,0
4486,3,0
4487,2,0
4488,2,0
4489,4,0
4490,3,0
4491,5,0
4492,1,0
4493,13,0
4494,1,0
4495,4,0
4496,32,0
4497,1,0
4498,2,0
4499,4,0
4500,1,0
4501,13,0
4502,1,0
4503,1,0
4504,1,0
4505,4,0
4506,2,0
4507,1,0
4508,2,0
4509,1,0
4510,4,0
4511,1,0
4512,2,0
4513,1,0
4514,14,0
4515,1,0
4516,4,0
4517,8,0
4518,1,0
4519,7,0
4520,2,0
4521,1,0
4522,16,0
4523,1,0
4524,1,0
4525,3,0
4526,4,0
4527,1,0
4528,2,0
4529,3,0
4530,1,0
4531,5,0
4532,6,0
4533,38,0
4534,2,0
4535,3,0
4536,1,0
4537,66,0
4538,1,0
4539,1,0
4540,3,0
4541,2,0
4542,1,0
4543,4,0
4544,7,0
4545,7,0
4546,4,0
4547,1,0
4548,1,0
4549,2,0
4550,1,0
4551,20,0
4552,2,0
4553,3,0
4554,3,0
4555,3,0
4556,3,0
4557,4,0
4558,17,0
4559,2,0
4560,1,0
4561,6,0
4562,1,0
4563,1,0
4564,1,0
4565,1,0
4566,1,0
4567,1,0
4568,2,0
4569,6,0
4570,11,0
4571,6,0
4572,6,0
4573,2,0
4574,1,0
4575,6,0
4576,2,0
4577,14,0
4578,14,0
4579,1,0
4580,17,0
4581,1,0
4582,1,0
4583,1,0
4584,1,0
4585,2,0
4586,2,0
4587,1,0
4588,1,0
4589,1,0
4590,2,0
4591,2,0
4592,1,0
4593,1,0
4594,1,0
4595,2,0
4596,1,0
4597,2,0
4598,1,0
4599,5,0
4600,5,0
4601,1,0
4602,1,0
4603,2,0
4604,1,0
4605,2,0
4606,1,0
4607,1,0
4608,4,0
4609,1,0
4610,33,0
4611,29,0
4612,36,0
4613,16,0
4614,1,0
4615,2,0
4616,1,0
4617,16,0
4618,2,0
4619,1,0
4620,1,0
4621,8,0
4622,1,0
4623,1,0
4624,1,0
4625,1,0
4626,2,0
4627,11,0
4628,1,0
4629,2,0
4630,1,0
4631,14,0
4632,14,0
4633,1,0
4634,1,0
4635,2,0
4636,5,0
4637,2,0
4638,1,0
4639,12,0
4640,14,0
4641,5,0
4642,1,0
4643,2,0
4644,1,0
4645,1,0
4646,3,0
4647,1,0
4648,3,0
4649,2,0
4650,1,0
4651,1,0
4652,2,0
4653,2,0
4654,2,0
4655,2,0
4656,4,0
4657,2,0
4658,1,0
4659,1,0
4660,2,0
4661,3,0
4662,2,0
4663,2,0
4664,1,0
4665,1,0
4666,1,0
4667,2,0
4668,1,0
4669,1,0
4670,1,0
4671,1,0
4672,1,0
4673,1,0
4674,2,0
4675,1,0
4676,1,0
4677,15,0
4678,1,0
4679,1,0
4680,2,0
4681,1,0
4682,5,0
4683,1,0
4684,19,0
4685,5,0
4686,14,0
4687,17,0
4688,17,0
4689,1,0
4690,2,0
4691,6,0
4692,2,0
4693,4,0
4694,2,0
4695,3,0
4696,15,0
4697,14,0
4698,1,0
4699,2,0
4700,2,0
4701,4,0
4702,14,0
4703,3,0
4704,1,0
4705,4,0
4706,14,0
4707,1,0
4708,2,0
4709,2,0
4710,2,0
4711,2,0
4712,1,0
4713,2,0
4714,3,0
4715,1,0
4716,1,0
4717,1,0
4718,2,0
4719,1,0
4720,3,0
4721,1,0
4722,5,0
4723,1,0
4724,2,0
4725,39,0
4726,1,0
4727,2,0
4728,1,0
4729,2,0
4730,2,0
4731,2,0
4732,1,0
4733,2,0
4734,49,0
4735,1,0
4736,49,0
4737,56,0
4738,50,0
4739,1,0
4740,1,0
4741,2,0
4742,2,0
4743,2,0
4744,1,0
4745,2,0
4746,1,0
4747,76,0
4748,1,0
4749,1,0
4750,1,0
4751,2,0
4752,1,0
4753,1,0
4754,1,0
4755,3,0
4756,1,0
4757,2,0
4758,1,0
4759,1,0
4760,3,0
4761,2,0
4762,1,0
4763,12,0
4764,4,0
4765,1,0
4766,2,0
4767,3,0
4768,1,0
4769,4,0
4770,2,0
4771,2,0
4772,2,0
4773,2,0
4774,1,0
4775,1,0
4776,4,0
4777,2,0
4778,4,0
4779,1,0
4780,4,0
4781,2,0
4782,4,0
4783,2,0
4784,2,0
4785,2,0
4786,2,0
4787,3,0
