YN1210J,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-06-10 08:24:54.953,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2400) Unit Model: TDJ301D Box Size:  10 footer IU: 1510761447 Yr of Registration:  10 Aug 2010 Max Laden Wt: 4500 kgs,270026.00000000,2024-08-26 00:00:00.000,0.00000000,2024-08-26 00:00:00.000
GBB2823U,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-06-10 08:24:54.953,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (1800)  Unit Model: TD22D  Box Size: 10 footer Cabin Height  Yr of Registration: 26 Nov 2008  Max Laden Wt: 3500 kgs  IU: 1041256694,384988.00000000,2024-04-06 00:00:00.000,0.00000000,2024-04-06 00:00:00.000
GBA4288G,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2023-11-02 14:57:15.877,NULL,,NULL,NULL,NULL,Vehicle Class: 3(2440) Unit Model:  TD21D Box Size: 10 footer Cabin Height IU:  1042237297 Yr of Registration:  10 July 2007 Max Laden Wt: 3390 kgs,0.00000000,2024-07-18 00:00:00.000,0.00000000,2024-07-18 00:00:00.000
YM9158E,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2021-06-03 10:20:59.703,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2480)  Unit Model: TDJ301D  Box Size: 12 footer  Yr of Registration: 30 July 2008  Max Laden Wt: 5000 kgs  IU: 1510703944,0.00000000,2022-03-05 00:00:00.000,0.00000000,2022-03-05 00:00:00.000
YP3605E,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2023-11-02 14:57:15.877,NULL,,NULL,NULL,NULL,Vehicle Class: 4 (8940)  Unit Model: TUJ80D  Box Size: 24 footer  IU No: 1510922700  Yr of Registration: 18 July 2016  Max Laden Wt: 16000 kgs,150250.00000000,2024-08-21 00:00:00.000,0.00000000,2024-08-21 00:00:00.000
YN4780K,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-04-02 14:27:44.250,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2440) Unit Model:  TDJ301D Box Size:  12 footer IU:  1510811630 Yr of Registration:  02 Jan 2014 Max Laden Wt:  5000 kgs,341052.00000000,2024-08-08 00:00:00.000,0.00000000,2024-08-08 00:00:00.000
GBE972U,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-04-02 14:27:44.250,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (1860)  Unit Model: TDS30  Box Size: 10 footer  IU No: 1042676495  Yr of Registration: 3 Sep 2015  Max Laden Wt: 3500 kgs,0.00000000,2024-08-03 00:00:00.000,0.00000000,2024-08-03 00:00:00.000
YL7391R,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2020-09-02 11:15:13.840,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2480)  Unit Model:    TDJ301D  Box Size: 12 footer  IU No: 1510516769  Yr of Registration: 6 July 2004  Max Laden Wt: 5000 kgs,0.00000000,2021-01-30 00:00:00.000,0.00000000,2021-01-30 00:00:00.000
YM8809S,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2021-06-21 13:26:05.957,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2480)  Unit Model: TDJ301D  Box Size: 12 footer  Yr of Registration: 30 June 2008  Max Laden Wt: 5000 kgs  IU: 1510701443,0.00000000,2022-03-08 00:00:00.000,0.00000000,2022-03-08 00:00:00.000
YN5906J,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2023-11-02 14:57:15.877,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2500)  Unit Model: TDJS40S  Box Size: 14 footer  IU No: 1510828966  Yr of Registration: 7 Aug 2014  Max Laden Wt: 5000 kgs,317970.00000000,2024-08-01 00:00:00.000,0.00000000,2024-08-01 00:00:00.000
GBD4175H,L0072,NULL,LOAN TRUCK DEPT,NULL,81397997,NULL,2024-08-05 16:46:53.063,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2420)  Unit Model: TDJ301D  Box Size: 10 footer  IU No: 1042606864  Yr of Registration: 15 Oct 2014  Max Laden Wt: 3500 kgs,262418.00000000,2024-08-27 00:00:00.000,0.00000000,2024-08-27 00:00:00.000
GBB7844B,O0027,NULL,ORIENTAL FOOD & SERVICES PTE LTD,NULL,NULL,NULL,2024-03-07 08:28:19.070,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2000) Unit Model: TD25D Box Size: 10 footer Cabin Height IU: 1042839481 Yr of Registration: 26 Feb2010 Max Laden Wt: 3390 kgs,0.00000000,2024-07-26 00:00:00.000,0.00000000,2024-07-26 00:00:00.000
YN2841G,T0006,NULL,TIONG LIAN FOOD PTE LTD,NULL,NULL,NULL,2023-12-05 10:05:04.167,NULL,,NULL,NULL,NULL,Vehicle Class: 4 (7820) Unit Model:  TU100SA Box Size:  22 footer IU:1510865603 Yr of Registration: 28 Feb 2012 Max Laden Wt:  16000 kgs,0.00000000,2024-08-21 00:00:00.000,0.00000000,2024-08-21 00:00:00.000
YN4295U,N0110,NULL,NG TRANSPORTATION PTE LTD,NULL,,NULL,2024-02-05 14:09:37.410,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2480) Unit Model: TNW5 Box Size: 14 footer Yr of Registration: 10 Oct 2013 Max Laden Wt: 5000 kgs IU: 1510805774,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
GBC3485A,N0110,NULL,NG TRANSPORTATION PTE LTD,NULL,,NULL,2024-07-15 13:58:01.407,NULL,,NULL,NULL,NULL,Vehicle Class:  3 (2320) Unit Model: Box Size: 10 Footer Yr of Registration: 11 Jan 2012 Max Laden Wt:  3390 kgs IU: 1042463834,0.00000000,2024-08-19 00:00:00.000,0.00000000,2024-08-19 00:00:00.000
GBB8092Y,Z0019,NULL,ZYH ENTERPRISE,NULL,NULL,NULL,2023-09-07 14:14:13.413,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (1800) Unit Model: TD17DBX Box Size: 10 footer Cabin Height Yr of Registration: 11 May 2010 Max Laden Weight: 3500 kgs IU: 1042389767,0.00000000,2024-08-26 00:00:00.000,0.00000000,2024-08-26 00:00:00.000
YK2880J,C0001,NULL,CASH SALE,NULL,NULL,NULL,2016-01-18 10:28:59.640,NULL,,NULL,NULL,NULL,Vehicle Class: 4 (7630)  Unit Model: TU73D  Box Size: 24 footer  IU No: 1510333816  Yr of Registration: 24 Jan 2000  Max Laden Wt: 16000 kgs,0.00000000,2020-01-03 00:00:00.000,0.00000000,2020-01-03 00:00:00.000
GBB9985P,C0001,NULL,CASH SALE,NULL,NULL,NULL,2024-06-10 08:24:54.953,NULL,,NULL,NULL,NULL,Vehicle Class: 3 (2340)  Unit Model: TD22D  Box Size: 10 footer  Yr of Registration: 27 June 2008  Max Laden Wt: 3390 kgs  IU: 1042304947,0.00000000,2023-06-27 00:00:00.000,0.00000000,2023-06-27 00:00:00.000
