4496-10,4496,HGFC606-20,WD,-,1.0000
4496-11,4496,LDLONU6242,WD,-,5.0000
4496-12,4496,MBMSANBA-38X38X2MM,WD,-,20.0000
4496-13,4496,MBMSFLBA-25X2MM,WD,-,10.0000
4496-14,4496,MBMSFLBA-38X2MM,WD,-,10.0000
4496-15,4496,GAR134A-11-45,WD,-,2.0000
4496-16,4496,GAR404A-11-45,WD,-,3.0000
4496-17,4496,BBSB12V-8671,WD,-,29.0000
4496-18,4496,ACSIFL221/310W-GREY,WD,-,24.0000
4496-19,4496,ACSIFL221/310W-WHITE,WD,-,84.0000
4496-20,4496,WCSIWEROD,WD,-,1.0000
4496-21,4496,SBSSFLWA-M10,WD,-,100.0000
4496-22,4496,SBSSFLWA-M6,WD,-,100.0000
4496-23,4496,SBSSFLWA-M8,WD,-,100.0000
4496-24,4496,SBSSHESEDRSC-14X1-1/4,WD,-,100.0000
4496-25,4496,SBSSHENU-M10,WD,-,100.0000
4496-26,4496,SBSSHENU-M16,WD,-,100.0000
4496-27,4496,SBSSHENU-M6,WD,-,100.0000
4496-28,4496,SBSSHENU-M8,WD,-,100.0000
4496-29,4496,SBSSHELAGSC-3/8X3,WD,-,100.0000
4496-30,4496,TETHT10-18LTR,WD,-,6.0000
4496-31,4496,UBU2-UCR,WD,-,3.0000
4496-32,4496,TAWHTAPE,WD,-,20.0000
4497-1,4497,HC4/81200BSF,ST,+,10.0000
4498-1,4498,GAR134A-11-45,ST,-,16.0000
4498-2,4498,GAR404A-11-45,ST,-,13.0000
4499-1,4499,TCP11F2W,ST,-,1.0000
4499-2,4499,TCP11F2,ST,+,1.0000
4499-3,4499,ACA272C008,ST,-,1.0000
4499-4,4499,ACA272C065,ST,+,1.0000
4500-1,4500,TJF116A135,ST,+,2.0000
4501-1,4501,TDJ301DL2,ST,-,2.0000
4501-2,4501,TDJ301DL1,ST,+,2.0000
4501-3,4501,SSA431J020,ST,-,2.0000
4501-4,4501,SSA431J019,ST,+,2.0000
4501-5,4501,SSA431J020A,ST,-,2.0000
4501-6,4501,SSA431J019A,ST,+,2.0000
4501-7,4501,SAA382A006,ST,-,2.0000
4501-8,4501,SAA382A006A,ST,+,2.0000
4501-9,4501,SSA382A133B,ST,-,2.0000
4501-10,4501,SSA382A133A,ST,+,2.0000
4501-11,4501,SSA382F108A,ST,+,2.0000
4501-12,4501,SSA512K007,ST,-,4.0000
4501-13,4501,SSA512T040A,ST,+,4.0000
4502-1,4502,E2-PYF-08A-E,ST,+,8.0000
4503-1,4503,81-WHITE-SIZE42,ST,+,1.0000
4504-1,4504,056030,ST,+,5.0000
4505-1,4505,ACA272C008,ST,-,1.0000
4505-2,4505,TCP11F2W,ST,-,1.0000
4505-3,4505,TCP11F2,ST,+,1.0000
4505-4,4505,ACA272C065,ST,+,1.0000
4506-1,4506,C9-SC-03,ST,+,1.0000
4506-2,4506,SSA923C057,ST,+,1.0000
4507-1,4507,B2A52,WD,+,1.0000
4508-1,4508,TCP11F2,ST,-,1.0000
4508-2,4508,TCP11F2W,ST,+,1.0000
4509-1,4509,TCP18H2,ST,+,1.0000
4510-1,4510,HC4/81200BSF,ST,+,10.0000
4510-2,4510,HC4/82700BSF,ST,+,10.0000
4510-3,4510,HC3/81200BSF,ST,+,5.0000
4510-4,4510,HC3/82700BSF,ST,+,10.0000
4511-1,4511,TCP18H2,ST,+,1.0000
4512-1,4512,ACA272C009,ST,-,4.0000
4512-2,4512,ACA272C064,ST,+,4.0000
4513-1,4513,CDA 311B 066GL,ST,+,1.0000
4514-1,4514,TDJ301DL1,ST,-,1.0000
4514-2,4514,TDJ301DL2,ST,+,1.0000
4514-3,4514,SSA431J019A,ST,-,1.0000
4514-4,4514,SSA431J020A,ST,+,1.0000
4514-5,4514,SSA431J019,ST,-,1.0000
4514-6,4514,SSA431J020,ST,+,1.0000
4514-7,4514,SAA382A006A,ST,-,1.0000
4514-8,4514,SAA382A006,ST,+,1.0000
4514-9,4514,SSA382A133A,ST,-,1.0000
4514-10,4514,SSA382A133B,ST,+,1.0000
4514-11,4514,SSA382F108A,ST,-,1.0000
4514-12,4514,SSA382F108,ST,+,1.0000
4514-13,4514,SSA512T037A,ST,-,2.0000
4514-14,4514,SSA512T039,ST,+,2.0000
4515-1,4515,AAALPL-4X8X1.5MM1100,ST,-,2.4000
4516-1,4516,TCP11F2W,ST,-,1.0000
4516-2,4516,TCP11F2,ST,+,1.0000
4516-3,4516,ACA272C008,ST,-,1.0000
4516-4,4516,ACA272C065,ST,+,1.0000
4517-1,4517,TJD116A035A,ST,+,1.0000
4517-2,4517,MM408992L,ST,+,1.0000
4517-3,4517,F5-TU73-O,ST,+,3.0000
4517-4,4517,TE201,ST,+,1.0000
4517-5,4517,072301296,ST,+,2.0000
4517-6,4517,CAWT28.22H/W,ST,+,1.0000
4517-7,4517,204600,ST,+,1.0000
4517-8,4517,B2A43,ST,+,2.0000
4518-1,4518,FEFU15AMP-44615,ST,+,20.0000
4519-1,4519,TD22DXB-1L1,ST,+,5.0000
4519-2,4519,TD22DXB-1L2,ST,-,2.0000
4519-3,4519,TD30DXB-1L1,ST,-,1.0000
4519-4,4519,TDJ301DL2,ST,-,1.0000
4519-5,4519,TDJS100S-1L2,ST,+,1.0000
4519-6,4519,TDJS35S-1L1,ST,-,1.0000
4519-7,4519,TDJS40S-1L1,ST,-,1.0000
4520-1,4520,TCP90A1V,ST,-,1.0000
4520-2,4520,TCP150B2V,ST,+,1.0000
4521-1,4521,85129090,ST,-,3.0000
4522-1,4522,C3RN33200,ST,-,1.0000
4522-2,4522,F7DC24VFAN,ST,-,1.0000
4522-3,4522,E2-415-400VA,ST,-,1.0000
4522-4,4522,R1HG212,ST,-,1.0000
4522-5,4522,R1HG2-S,ST,-,1.0000
4522-6,4522,P1PCB12,ST,-,1.0000
4522-7,4522,C9-SC-03,ST,-,1.0000
4522-8,4522,C3-TR-ON/3-4,ST,-,1.0000
4522-9,4522,D1SKN2608UNF,ST,-,3.0000
4522-10,4522,D1SKR2608UNF,ST,-,3.0000
4522-11,4522,G6PG16,ST,-,3.0000
4522-12,4522,C3INGR390,ST,-,1.0000
4522-13,4522,C3INRD390,ST,-,1.0000
4522-14,4522,C4K1000W,ST,-,1.0000
4522-15,4522,C3-TB25-6,ST,-,1.0000
4522-16,4522,BBIB12V,ST,-,2.0000
4523-1,4523,E2-A415ES12,ST,+,1.0000
4524-1,4524,G6PG16,ST,+,120.0000
4525-1,4525,TCP11F2W,ST,-,1.0000
4525-2,4525,ACA201A020,ST,+,1.0000
4525-3,4525,ACA272C065,ST,+,1.0000
4526-1,4526,TCP11F2W,ST,-,2.0000
4526-2,4526,TCP11F2,ST,+,2.0000
4526-3,4526,ACA272C008,ST,-,2.0000
4526-4,4526,ACA272C065,ST,+,2.0000
4527-1,4527,SSA551A105V,ST,+,1.0000
4528-1,4528,CDC6CACABLETIE100X2.4,ST,+,1.0000
4528-2,4528,LDLONU6242,ST,+,2.0000
4529-1,4529,NRV 12,WD,+,2.0000
4529-2,4529,B2A52,WD,+,1.0000
4529-3,4529,2RB2,WD,+,1.0000
4530-1,4530,F1DN-163,WD,+,1.0000
4531-1,4531,B2A36,ST,-,1.0000
4531-2,4531,B36004-2RS,ST,-,6.0000
4531-3,4531,F1DN-163,ST,-,4.0000
4531-4,4531,R1047-0407,ST,-,1.0000
4531-5,4531,B36006-2RS,ST,-,2.0000
4532-1,4532,CBCALU-16-6,ST,+,8.0000
4532-2,4532,CBCALU-8-8,ST,+,44.0000
4532-3,4532,CBCALU-SC35-6,ST,+,12.0000
4532-4,4532,CBCALU-16-8,ST,+,25.0000
4532-5,4532,CBCALU-150-16,ST,+,3.0000
4532-6,4532,PCPUHA-928,ST,+,1.0000
4533-1,4533,AAALANBA-25X25X3MMWPC,ST,-,2.4000
4533-2,4533,ACPG122,ST,-,1.0000
4533-3,4533,ABAD-5/16,ST,+,24.0000
4533-4,4533,AGACDLA24,ST,-,1.0000
4533-5,4533,ACSISEISR70-03-WHITE,ST,+,48.0000
4533-6,4533,ADSHORT,ST,+,2.0000
4533-7,4533,BAB2-EVEREADY-9V,ST,-,8.0000
4533-8,4533,BAB2-EVEREADY-AA,ST,+,7.0000
4533-9,4533,BAH+,ST,+,8.0000
4533-10,4533,BAHB+,ST,-,1.0000
4533-11,4533,BAHORU-BLACK,ST,-,7.0000
4533-12,4533,BAHORU-RED,ST,-,7.0000
4533-13,4533,BBR224-55-50W,ST,-,3.0000
4533-14,4533,BBSB12V-8671,ST,+,28.0000
4533-15,4533,CAWHITE,ST,+,3.0000
4533-16,4533,CCCOR134-RM16/24V,ST,+,1.0000
4533-17,4533,CDC6CACABLETIE100X2.4,ST,+,6.0000
4533-18,4533,CDC6CACABLETIE200X4.8,ST,+,9.0000
4533-19,4533,CDC6CACABLETIE300X4.8XB,ST,+,3.0000
4533-20,4533,CEFLCO-8.5,ST,-,3.0000
4533-21,4533,CFCABR-411,ST,+,7.0000
4533-22,4533,CFCABR-6.5X7.5X12/13,ST,-,2.0000
4533-23,4533,CK3MFLWH-400,ST,+,4.0000
4533-24,4533,CIELBOW-4/8,ST,+,20.0000
4533-25,4533,CITEE-1/4,ST,+,16.0000
4533-26,4533,CIWA-16X22X1.5,ST,+,10.0000
4533-27,4533,CKGLSTM1,ST,+,2.0000
4533-28,4533,CKGLSTM4,ST,-,10.0000
4533-29,4533,CKGLSTM5,ST,+,13.0000
4533-30,4533,CQYU14X14-32,ST,-,1.0000
4533-31,4533,CSCOCOFB511,ST,-,1.0000
4533-32,4533,DBDRBI-10.0,ST,+,28.0000
4533-33,4533,DBDRBI-10.5,ST,+,23.0000
4533-34,4533,DBDRBI-11.0,ST,+,8.0000
4533-35,4533,DBDRBI-12.0,ST,+,7.0000
4533-36,4533,DBDRBI-12.5,ST,+,3.0000
4533-37,4533,DBDRBI-13.0,ST,+,4.0000
4533-38,4533,DBDRBI-13.5,ST,+,2.0000
4534-1,4534,3Y6Y-660Y9,ST,-,1.0000
4534-2,4534,N200-HJ,TL,-,1.0000
4535-1,4535,FIAT-DUC-B,ST,+,2.0000
4535-2,4535,FIAT-DUC-P,ST,+,2.0000
4535-3,4535,MP-P2,ST,+,16.0000
4536-1,4536,67960,WD,+,2.0000
4537-1,4537,DBDRBI-15.5,ST,+,2.0000
4537-2,4537,DBDRBI-18.5,ST,+,2.0000
4537-3,4537,DBDRBI-2.0,ST,+,12.0000
4537-4,4537,DBDRBI-2.5,ST,+,12.0000
4537-5,4537,DBDRBI-3.0,ST,+,32.0000
4537-6,4537,DBDRBI-3.2,ST,-,32.0000
4537-7,4537,DBDRBI-3.5,ST,+,67.0000
4537-8,4537,DBDRBI-4.2,ST,+,27.0000
4537-9,4537,DBDRBI-6.5,ST,-,6.0000
4537-10,4537,DBDRBI-6.8,ST,+,21.0000
4537-11,4537,DBDRBI-7.5,ST,+,21.0000
4537-12,4537,DBDRBI-8.0,ST,+,11.0000
4537-13,4537,DBDRBI-8.5,ST,+,5.0000
4537-14,4537,DBDRBI-9.0,ST,+,14.0000
4537-15,4537,DBDRBI-9.5,ST,+,14.0000
4537-16,4537,EARS PLUG,ST,+,2.0000
4537-17,4537,ECVCLIP,ST,-,10.0000
4537-18,4537,EDANDR-DW810,ST,-,2.0000
4537-19,4537,EDHADR-DWD014,ST,-,2.0000
4537-20,4537,GAC18-CG,ST,-,1.0000
4537-21,4537,GADI-12-0183,ST,+,3.0000
4537-22,4537,GANOGN-4009,ST,-,1.0000
4537-23,4537,HBSBT118A-BOSCH,ST,+,12.0000
4537-24,4537,JET OILER,ST,-,2.0000
4537-25,4537,OBTU-ID1.5,ST,-,1.0000
4537-26,4537,OBTU-ID2,ST,-,1.0000
4537-27,4537,P6-7447,ST,+,100.0000
4537-28,4537,PGPLSHWR,ST,-,8.0000
4537-29,4537,PHFB70Y06,ST,-,5.0000
4537-30,4537,OCELRESC98210A,ST,-,2.0000
4537-31,4537,PH70,ST,-,5.0000
4537-32,4537,RAAJRIS6-9,ST,-,1500.0000
4537-33,4537,RARI-HF4512,ST,+,500.0000
4537-34,4537,RARIHD4511-ALDO3.2X11MM,ST,+,1500.0000
4537-35,4537,TASITA,ST,-,15.0000
4537-36,4537,TASPTA-1X3MM,ST,-,2.0000
4537-37,4537,TAWITA-BLACK,ST,-,10.0000
4537-38,4537,TAWITA-BLUE,ST,+,8.0000
4537-39,4537,TBPLN0-802423,ST,+,3.0000
4537-40,4537,TBPLNO-802420,ST,-,2.0000
4537-41,4537,WDVEBIT-65MM,ST,+,13.0000
4537-42,4537,WESOWI-1MM,ST,+,2.0000
4537-43,4537,COCON4M,ST,-,9.0000
4537-44,4537,FEBB12V-5W,ST,-,1.0000
4537-45,4537,FEFU10AMP-44610,ST,-,56.0000
4537-46,4537,FEFU15AMP-44615,ST,+,20.0000
4537-47,4537,FEFU20AMP-44620,ST,-,42.0000
4537-48,4537,FEFU5AMP-44605,ST,-,20.0000
4537-49,4537,BGBLMTR12VE25,ST,-,1.0000
4537-50,4537,TAWHTAPE,ST,+,100.0000
4537-51,4537,RER1G2R-1DC12,ST,-,5.0000
4537-52,4537,TAMETA-5MTR,ST,+,2.0000
4537-53,4537,TAMETA-8M,ST,-,2.0000
4537-54,4537,TAMETA-10M,ST,-,3.0000
4537-55,4537,BBBLHA-H7-24V-72470,ST,-,3.0000
4537-56,4537,BBFEBU12V4231,ST,-,11.0000
4537-57,4537,CASLPENCIL,ST,-,4.0000
4537-58,4537,BJIDPU,ST,-,2.0000
4537-59,4537,CCCOADBR,ST,-,1.0000
4537-60,4537,FFENDCAP99,ST,+,4.0000
4537-61,4537,OBPA#100,ST,-,2.0000
4537-62,4537,TBHYEL-120433,ST,+,10.0000
4537-63,4537,TBHYNO-020705,ST,-,10.0000
4537-64,4537,TBHYSH-D020334,ST,-,3.0000
4537-65,4537,VAVACLIP,ST,+,3.0000
4537-66,4537,BHFB511-12V,ST,-,1.0000
4538-1,4538,F1DN-163,WD,-,2.0000
4539-1,4539,F1C-163,ST,+,1.0000
4540-1,4540,TAT11-BWT,ST,-,3.0000
4540-2,4540,TADUINSE-DP280,ST,+,3.0000
4540-3,4540,M3MSH-9109F,ST,-,1.0000
4541-1,4541,HC4/81200BSF,ST,+,10.0000
4541-2,4541,HC5/81200BSF,ST,+,10.0000
4542-1,4542,HC5/8410BSF,ST,+,6.0000
4543-1,4543,TCP11F2W,ST,-,1.0000
4543-2,4543,TCP11F2,ST,+,1.0000
4543-3,4543,ACA272C008,ST,-,1.0000
4543-4,4543,ACA272C065,ST,+,1.0000
4544-1,4544,SSA925C003B,ST,+,8.0000
4544-2,4544,SSA925C003C,ST,+,4.0000
4544-3,4544,SSA925C003D,ST,+,4.0000
4544-4,4544,SSA925C003F,ST,+,4.0000
4544-5,4544,SSA925C003N,ST,+,4.0000
4544-6,4544,SSA925C003A,ST,+,4.0000
4544-7,4544,TCP11COR,ST,-,4.0000
4545-1,4545,SSA925C051B,ST,+,7.0000
4545-2,4545,SSA925C051K,ST,+,7.0000
4545-3,4545,SSA925C051R,ST,+,7.0000
4545-4,4545,SSA925C051N,ST,+,7.0000
4545-5,4545,SSA925C051P,ST,+,7.0000
4545-6,4545,SSA925C051C,ST,+,14.0000
4545-7,4545,TCP11FOR,ST,-,7.0000
4546-1,4546,TCP11F2W,ST,-,1.0000
4546-2,4546,TCP11F2,ST,+,1.0000
4546-3,4546,ACA272C008,ST,-,1.0000
4546-4,4546,ACA272C065,ST,+,1.0000
4547-1,4547,MIT-FE83/70-P,ST,+,10.0000
4548-1,4548,ACMAUR7905,ST,+,1.0000
4549-1,4549,CDA 311B 066GL,ST,+,1.0000
4549-2,4549,PL001,ST,+,4.0000
4550-1,4550,TJF504A068,ST,+,1.0000
4551-1,4551,B210Y415V,TL,-,1.0000
4551-2,4551,E2-A415ES24,TL,-,1.0000
4551-3,4551,CITEE-1/4,TL,-,1.0000
4551-4,4551,CITEE-5/8,TL,-,1.0000
4551-5,4551,F4-DFU-058,TL,-,2.0000
4551-6,4551,F4-FN014,TL,-,8.0000
4551-7,4551,F4-FN048,TL,-,6.0000
4551-8,4551,F4-FN058,TL,-,4.0000
4551-9,4551,NRV 12,TL,-,1.0000
4551-10,4551,NRV 6,TL,-,2.0000
4551-11,4551,E2415164W,TL,-,1.0000
4551-12,4551,E2415164P,TL,-,2.0000
4551-13,4551,C42N7551,TL,-,1.0000
4551-14,4551,SV32F8101,TL,-,1.0000
4551-15,4551,P42N0156,TL,-,1.0000
4551-16,4551,N32U0079,TL,-,1.0000
4551-17,4551,F4-FT-048,TL,-,1.0000
4551-18,4551,WECOWI-4CX70,TL,-,15.0000
4551-19,4551,HC4/81200BSF,TL,-,1.0000
4551-20,4551,HC5/81200BSF,TL,-,1.0000
4552-1,4552,TDJS40S-2L1,ST,-,1.0000
4552-2,4552,TDJS40S-1L1,ST,+,1.0000
4553-1,4553,LEHWJA-50X195MM,ST,+,710.0000
4553-2,4553,LEHWJA-58-180MM,ST,+,970.0000
4553-3,4553,LEHWJA-90X450MM,ST,+,640.0000
4554-1,4554,P1PCB24,ST,-,3.0000
4554-2,4554,JW1FSN-DC24V,ST,+,12.0000
4554-3,4554,TRC001,ST,+,3.0000
4555-1,4555,P1PCB12,ST,-,2.0000
4555-2,4555,TRC001,ST,+,2.0000
4555-3,4555,JW1FSN-DC12V,ST,+,8.0000
4556-1,4556,P1PCB24,ST,-,1.0000
4556-2,4556,TRC001,ST,+,1.0000
4556-3,4556,JW1FSN-DC24V,ST,+,4.0000
4557-1,4557,TCP11F2W,ST,-,1.0000
4557-2,4557,TCP11F2,ST,+,1.0000
4557-3,4557,ACA272C008,ST,-,1.0000
4557-4,4557,ACA272C065,ST,+,1.0000
4558-1,4558,C3RN33200,ST,-,1.0000
4558-2,4558,F7DC24VFAN,ST,-,1.0000
4558-3,4558,E2-415-400VA,ST,-,1.0000
4558-4,4558,R1HG212,ST,-,1.0000
4558-5,4558,R1HG2-S,ST,-,1.0000
4558-6,4558,P1PCB12FG,ST,-,1.0000
4558-7,4558,C9-SC-03,ST,-,1.0000
4558-8,4558,C3-TR-ON/3-4,ST,-,1.0000
4558-9,4558,D1SKN2608UNF,ST,-,3.0000
4558-10,4558,D1SKR2608UNF,ST,-,3.0000
4558-11,4558,G6PG16,ST,-,3.0000
4558-12,4558,C3INGR390,ST,-,1.0000
4558-13,4558,C3INRD390,ST,-,1.0000
4558-14,4558,C4K1000W,ST,-,1.0000
4558-15,4558,C3-TB25-6,ST,-,1.0000
4558-16,4558,BBIB24V,ST,-,2.0000
4558-17,4558,E2-A415ES12,ST,+,1.0000
4559-1,4559,FEFUHO-324844,ST,+,1.0000
4559-2,4559,BBSB24V-6652,ST,+,1.0000
4560-1,4560,CRCUCL,ST,+,12.0000
4561-1,4561,SSA521A406,ST,-,1.0000
4561-2,4561,SSA521A406A,ST,+,1.0000
4561-3,4561,TSJ505A041D,ST,-,1.0000
4561-4,4561,TSJ505A041AD,ST,+,1.0000
4561-5,4561,SSA521A425,ST,-,5.0000
4561-6,4561,SSA521A425A,ST,+,5.0000
4562-1,4562,TCP18H2,ST,-,2.0000
4563-1,4563,BBBLHA-H3-24V-48700,ST,+,6.0000
4564-1,4564,HC4/81200BSF,ST,+,10.0000
4565-1,4565,OAOR5/16,ST,+,10.0000
4566-1,4566,SBSS304HAPL-4X8X1.2MM,ST,-,41.0000
4567-1,4567,31A46-01200,ST,+,21.0000
4568-1,4568,SSA382F108A,ST,-,2.0000
4568-2,4568,SSA382F108,ST,+,2.0000
4569-1,4569,TSJ505A041D,ST,-,2.0000
4569-2,4569,TSJ505A041AD,ST,+,2.0000
4569-3,4569,SSA521A425,ST,-,10.0000
4569-4,4569,SSA521A425A,ST,+,10.0000
4569-5,4569,SSA521A406,ST,-,2.0000
4569-6,4569,SSA521A406A,ST,+,2.0000
4570-1,4570,TDJ360DL1,ST,-,1.0000
4570-2,4570,TDJ360DL2,ST,+,1.0000
4570-3,4570,SSA431J013A,ST,-,2.0000
4570-4,4570,SSA431J014A,ST,+,2.0000
4570-4,4570,SSA512T040,ST,+,2.0000
4570-5,4570,SAA382A006A,ST,-,1.0000
4570-6,4570,SAA382A006,ST,+,1.0000
4570-7,4570,SSA382A133A,ST,-,1.0000
4570-8,4570,SSA382A133B,ST,+,1.0000
4570-9,4570,SSA382F108A,ST,-,1.0000
4570-10,4570,SSA382F108,ST,+,1.0000
4570-11,4570,SSA512T040A,ST,-,2.0000
4571-1,4571,TSJ505A041D,ST,-,1.0000
4571-2,4571,TSJ505A041AD,ST,+,1.0000
4571-3,4571,SSA521A425,ST,-,5.0000
4571-4,4571,SSA521A425A,ST,+,5.0000
4571-5,4571,SSA521A406,ST,-,1.0000
4571-6,4571,SSA521A406A,ST,+,1.0000
4572-1,4572,TSJ505A041D,ST,-,1.0000
4572-2,4572,TSJ505A041AD,ST,+,1.0000
4572-3,4572,SSA521A425,ST,-,5.0000
4572-4,4572,SSA521A425A,ST,+,5.0000
4572-5,4572,SSA521A406A,ST,+,1.0000
4572-6,4572,SSA521A406,ST,-,1.0000
4573-1,4573,HC5/82700BSF,ST,+,5.0000
4573-2,4573,HC4/82700BSF,ST,+,10.0000
4574-1,4574,SSA521A406,ST,+,1.0000
4575-1,4575,TSJ505A041D,ST,-,1.0000
4575-2,4575,TSJ505A041AD,ST,+,1.0000
4575-3,4575,SSA521A425,ST,-,5.0000
4575-4,4575,SSA521A425A,ST,+,5.0000
4575-5,4575,SSA521A406,ST,-,1.0000
4575-6,4575,SSA521A406A,ST,+,1.0000
4576-1,4576,TCP11F2,ST,-,3.0000
4576-2,4576,TCP11F2W,ST,+,3.0000
4577-1,4577,SSA382F108,ST,+,1.0000
4577-2,4577,SSA382F108A,ST,-,1.0000
4577-3,4577,SSA512T040,ST,+,2.0000
4577-4,4577,SSA512T040A,ST,-,2.0000
4577-5,4577,SSA382A133B,ST,+,1.0000
4577-6,4577,SSA382A133A,ST,-,1.0000
4577-7,4577,SAA382A006,ST,+,1.0000
4577-8,4577,SAA382A006A,ST,-,1.0000
4577-9,4577,SSA431J020,ST,+,1.0000
4577-10,4577,SSA431J019,ST,-,1.0000
4577-11,4577,SSA431J020A,ST,+,1.0000
4577-12,4577,SSA431J019A,ST,-,1.0000
4577-13,4577,TDJ301DL1,ST,-,1.0000
4577-14,4577,TDJ301DL2,ST,+,1.0000
4578-1,4578,SSA382F108,ST,+,1.0000
4578-2,4578,SSA382F108A,ST,-,1.0000
4578-3,4578,SSA512T040,ST,+,2.0000
4578-4,4578,SSA512T040A,ST,-,2.0000
4578-5,4578,SAA382A006,ST,+,1.0000
4578-6,4578,SAA382A006A,ST,-,1.0000
4578-7,4578,SSA382A133B,ST,+,1.0000
4578-8,4578,SSA382A133A,ST,-,1.0000
4578-9,4578,SSA431J020,ST,+,1.0000
4578-10,4578,SSA431J019,ST,-,1.0000
4578-11,4578,SSA431J020A,ST,+,1.0000
4578-12,4578,SSA431J019A,ST,-,1.0000
4578-13,4578,TDJ301DL1,ST,-,1.0000
4578-14,4578,TDJ301DL2,ST,+,1.0000
4579-1,4579,B7HINO-XZU405R-B,ST,+,2.0000
4580-1,4580,C3RN33200,ST,-,1.0000
4580-2,4580,F7DC24VFAN,ST,-,1.0000
4580-3,4580,E2-415-400VA,ST,-,1.0000
4580-4,4580,R1HG212,ST,-,1.0000
4580-5,4580,R1HG2-S,ST,-,1.0000
4580-6,4580,P1PCB12FG,ST,-,1.0000
4580-7,4580,C9-SC-03,ST,-,1.0000
4580-8,4580,C3-TR-ON/3-4,ST,-,1.0000
4580-9,4580,D1SKN2608UNF,ST,-,3.0000
4580-10,4580,D1SKR2608UNF,ST,-,3.0000
4580-11,4580,G6PG16,ST,-,3.0000
4580-12,4580,C3INRD390,ST,-,1.0000
4580-13,4580,C3INGR390,ST,-,1.0000
4580-14,4580,C4K1000W,ST,-,1.0000
4580-15,4580,C3-TB25-6,ST,-,1.0000
4580-16,4580,BBIB24V,ST,-,2.0000
4580-17,4580,E2-A415ES12,ST,+,1.0000
4581-1,4581,F4-FN048,ST,+,12.0000
4582-1,4582,F4-FN048,ST,+,12.0000
4583-1,4583,F4-FT-048,ST,+,18.0000
4584-1,4584,RER1G2R-1DC12,ST,+,3.0000
4585-1,4585,MPL001,ST,+,3.0000
4585-2,4585,MPL001L,ST,+,7.0000
4586-1,4586,TCP90A1V,TL,-,1.0000
4586-2,4586,TCP150B1V,ST,+,1.0000
4587-1,4587,BBFEBU24V-4210,ST,+,78.0000
4588-1,4588,MP-P,ST,+,28.0000
4589-1,4589,WBMO-8-97361374-1,ST,+,3.0000
4590-1,4590,R50OA851-10,ST,-,1.0000
4590-2,4590,R50IA851-10,ST,+,1.0000
4591-1,4591,LEMALA-25X200MM,ST,+,180.0000
4591-2,4591,LEMALA-80X500MM,ST,+,63.0000
4592-1,4592,HC5/81000BSF,ST,+,20.0000
4593-1,4593,AAALFLBA-25X3MMX6MTR,ST,-,20.0000
4594-1,4594,PADLOCK,ST,+,4.0000
4595-1,4595,TCP11F2,ST,-,1.0000
4595-2,4595,TCP11F2W,ST,+,1.0000
4596-1,4596,SAA382A006,ST,+,1.0000
4597-1,4597,41806,ST,+,3.0000
4597-2,4597,45883,ST,+,12.0000
4598-1,4598,CLSITR,ST,+,5.0000
4599-1,4599,CDC 301B 051HL,ST,-,1.0000
4599-2,4599,CDA 311B 066GL,ST,+,1.0000
4599-3,4599,CDC 433A 016AL,ST,+,1.0000
4599-4,4599,CSA 431B 341L,ST,+,1.0000
4599-5,4599,CSA 512K 627GGL,ST,+,1.0000
4600-1,4600,CDC 301B 051HL,ST,-,1.0000
4600-2,4600,CDA 311B 066GL,ST,+,1.0000
4600-3,4600,CDC 433A 016AL,ST,+,1.0000
4600-4,4600,CSA 431B 341L,ST,+,1.0000
4600-5,4600,CSA 512K 627GGL,ST,+,1.0000
4601-1,4601,HC4/81000BSF,ST,+,20.0000
4602-1,4602,TBSCDR+6,ST,+,1.0000
4603-1,4603,6256,ST,-,1.0000
4603-2,4603,6255,ST,+,1.0000
4604-1,4604,PCSPPA-9,ST,+,1.0000
4605-1,4605,TCP150B1V,ST,+,1.0000
4605-2,4605,SSA387B114H,ST,+,1.0000
4606-1,4606,9004,ST,+,12.0000
4607-1,4607,OBPVCTR-2X2X2MTR,ST,+,5.0000
4608-1,4608,HC4/81200BSF,ST,+,10.0000
4608-2,4608,HC3/81200BSF,ST,+,5.0000
4608-3,4608,TJF006A073,ST,+,1.0000
4608-4,4608,TJF501A021AD,ST,+,1.0000
4609-1,4609,ACMAUR7905,ST,+,1.2500
4610-1,4610,B2A25,WD,-,1.0000
4610-2,4610,B2A32,WD,-,2.0000
4610-3,4610,B2A32.5,WD,-,1.0000
4610-4,4610,B2A33,WD,-,1.0000
4610-5,4610,B2A35.5,WD,-,1.0000
4610-6,4610,B2A40,WD,-,4.0000
4610-7,4610,B2A40.5,WD,-,3.0000
4610-8,4610,B2A44,WD,-,3.0000
4610-9,4610,B2A44.5,WD,-,2.0000
4610-10,4610,B2A47,WD,-,1.0000
4610-11,4610,B2A48,WD,-,2.0000
4610-12,4610,B2A49,WD,-,3.0000
4610-13,4610,B2A50,WD,-,4.0000
4610-14,4610,B2A51.5,WD,-,3.0000
4610-15,4610,B2A53,WD,-,7.0000
4610-16,4610,B2A54,WD,-,4.0000
4610-17,4610,B2A55,WD,-,1.0000
4610-18,4610,B2A56,WD,-,5.0000
4610-19,4610,B2A58,WD,-,7.0000
4610-20,4610,B2A61,WD,-,1.0000
4610-21,4610,B2B27,WD,-,1.0000
4610-22,4610,B2B28,WD,-,2.0000
4610-23,4610,B2B36,WD,-,1.0000
4610-24,4610,B2B39,WD,-,1.0000
