1166,TLB423C009,1.0000
1166,TLB423C006A,1.0000
1166,B36204-2RS,6.0000
1166,B3608-2RS,6.0000
1166,B2B53,2.0000
1166,B2M38,1.0000
1166,B2A27,1.0000
1166,B2A42,1.0000
1166,TSJ423J007,2.0000
1166,B3UC-205,2.0000
1166,B2B56,2.0000
1166,TLB271A003,1.0000
1167,B2A56,1.0000
1167,14-00326-03,1.0000
1167,TE203,1.0000
1167,SHSITESEN,1.0000
1168,5550505,1.0000
1168,5550503,1.0000
1168,5550303,1.0000
1169,TSJ437A008,1.0000
1169,ACA226B401F,4.0000
1169,ACA222B401,4.0000
1169,SSA512A019A,2.0000
1169,TJF504A095,1.0000
1169,SSA431J013A,4.0000
1169,MM435190,10.0000
1169,MM408992,8.0000
1169,SSA382A112A,1.0000
1169,TJD006A073C,1.0000
1169,SSA512A022B,1.0000
1169,B210Y415V,1.0000
1169,SSA431B091,3.0000
1169,SSA387B121C,1.0000
1169,SSA387B114G,1.0000
1169,SSA383D007C,1.0000
1169,SSA383D007,1.0000
117,SFSWSO-CSOM213,1.0000
117,PL-13V,2.0000
117,SKB25/04,1.0000
1170,ECBLVL-C180-0184,1.0000
1170,FDDRFI-50-0080,1.0000
1170,B1TD2570-401,4.0000
1170,ECEXVA3/8ORING,2.0000
1170,BB24,1.0000
1170,S6AF-3EX-3-24V,1.0000
1170,VAVACLIP,2.0000
1170,R24262 24V,3.0000
1170,OAOR1/2,4.0000
1170,OAOR3/8,6.0000
1170,OAOR5/8,4.0000
1171,TSJ205A084B,1.0000
1171,SSA431A043,1.0000
1171,SAA512A105,3.0000
1172,B2A51,1.0000
1172,B36204-2RS,1.0000
1172,B3BDU402240RR,1.0000
1172,SSA512T040,2.0000
1173,B2B58,1.0000
1174,F1DN-165,1.0000
1175,F1DN-165,1.0000
1175,068-3404,1.0000
1176,TDJ600DB-1L2,3.0000
1176,TDJ301DL2,1.0000
1177,B2A27,1.0000
1177,B2A42,1.0000
1177,B2M38,1.0000
1177,B2B53,1.0000
1177,B2B56,1.0000
1177,MM409302,1.0000
1177,F5-TU73-A,1.0000
1177,F5-TU73-O,1.0000
1177,MM408992L,1.0000
1177,MM435190,1.0000
1177,30h45-00101,1.0000
1177,B36204-2RS,6.0000
1177,B3608-2RS,6.0000
1177,31A3530010,1.0000
1177,B3UC-205,2.0000
1177,SAA512A103,3.0000
1177,B335BAD210DDX,4.0000
1177,MM437880,3.0000
1177,TLB423C005,1.0000
1177,TLB423C009,1.0000
1177,TLB423C006A,1.0000
1177,MF665511,3.0000
1177,MD703-856,3.0000
1177,31A1910020,3.0000
1177,31B9401010,1.0000
1177,31A0430100,3.0000
1177,31A07-02300,1.0000
1177,MD008762,1.0000
1177,31A1701301,3.0000
1177,MM433923,3.0000
1178,BAH+,2.0000
1178,BAH-,2.0000
1178,E2415164W,1.0000
1179,F3Y-730-7/M,1.0000
118,B2A43,1.0000
