ST,ST,071324718C,23.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071422430,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071423533C,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,071423533C,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,071423533C,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071425953C,71.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0715,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071615478,14.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071810820,9.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071913612A,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,071913612A,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071915480,14.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,071915480,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071917304,87.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071917306,72.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071919495A,90.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071919496A,71.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071920000A,6.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071920618A,61.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071920619A,70.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071920622,116.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071921023,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071921024A,12.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922042,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,071922042,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,071922042,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922042C,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922131,11.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922159,12.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922253,4.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922254,4.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922483,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922484,83.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071922907,21.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071923950,58.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071924130,21.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071924339,20.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071925948C,212.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,071925948C,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,071925948C,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071926011,60.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071926152A,22.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,071927045,12.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072021425-BLACK,144.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,072021425-BLACK,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,072021425-BLACK,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072021425B,20.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,072021425B,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072021426B,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072301288,53.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,072301288,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,072301288,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072301295,68.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,072301295,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072301296,53.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,072301296,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,072301296,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072320381,31.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072421585B,94.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,072421585B,0.0000,0.0000,0.0000,0.0000,0.0000
WD,WD,072421585B,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,072426618,1.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,08088-30000,5.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,08088-30000,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,082520475D,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,082520483D,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,082807975,17.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,082816195,115.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,082816195,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,0847190600N,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,08538EXSIM,0.0000,0.0000,0.0000,0.0000,0.0000
