Inventory,VKN,057030,"REPLACEMENT SQUEEGEE BLADE, 700MM - BLACK",,PC,12.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,40.80000000,12.15000000,1,Peiwen,FNC003
Inventory,VKN,057035,"REPLACEMENT SQUEEGEE BLADE, 700MM - WHITE",,PC,20.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,40.80000000,11.53570000,1,Peiwen,FNC003
Inventory,BUI,0571,FERMETURE S-01,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,68.30000000,0.00000000,1,Peiwen,Peiwen
Inventory,VKN,0600,WALL BRACKET SYSTEM 65X920MM,,PC,2.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,216.70000000,60.92950000,1,Peiwen,FNC003
Inventory,VKN,0605,"WALL BRACKET SYSTEM, 470MM",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,145.30000000,38.84730000,1,Peiwen,FNC003
Inventory,VKN,0610,"WAL BRACKET SYSTEM, 247MM",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,NULL,,0,0.0000,0.0000,,102.00000000,28.84470000,1,Peiwen,FNC003
Inventory,VKN,06152,WALL BRACKET 240MM - GREEN,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,42.60000000,12.99668000,1,Peiwen,System
Inventory,VKN,06153,WALL BRACKET 240MM - BLUE,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,42.60000000,12.99668000,1,Peiwen,System
Inventory,VKN,06154,WALL BRACKET 240MM - RED,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,42.60000000,12.99668000,1,Peiwen,System
Inventory,VKN,06155,WALL BRACKET 240MM - WHITE,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,42.60000000,12.99668000,1,Peiwen,System
Inventory,VKN,06156,WALL BRACKET 240MM - YELLOW,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,42.60000000,12.99668000,1,Peiwen,System
Inventory,VKN,06157,WALL BRACKET 240MM - ORANGE,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,41.00000000,11.34551880,1,PUR003,PUR002
Inventory,VKN,06158,WALL BRACKET 240MM - PURPLE,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,41.00000000,11.34551880,1,PUR003,PUR002
Inventory,VKN,06159,WALL BRACKET 240MM - BLACK,,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,42.60000000,12.99668000,1,Peiwen,System
Inventory,VKN,0617,"WALL BRACKET FOR 4 PRODUCTS,305MM",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,86.30000000,27.32252000,1,Peiwen,System
Inventory,VKN,0618,"WALL BRACKET FOR 6 PRODUCTS, 460MM",,PC,0.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,106.20000000,26.43964470,1,Peiwen,PUR003
Inventory,VKN,0620,BUCKET MOUNTING,,PC,4.0000,0,0,0,0,,NULL,NULL,NULL,0,1,,0,0.0000,0.0000,,100.00000000,23.60424800,1,PUR001,PUR004
